date, util_total, util_vuln_total, util_non_vuln_total, non_util_total, non_util_vuln_total, non_util_non_vuln_total,     util_total_calls, util_vuln_total_calls, util_non_vuln_total_calls, non_util_total_calls, non_util_vuln_total_calls, non_util_non_vuln_total_calls,     util_total_callers, util_vuln_total_callers, util_non_vuln_total_callers, non_util_total_callers, non_util_vuln_total_callers, non_util_non_vuln_total_callers,     average_callers_util, average_calls_util, average_callers_util_vuln, average_calls_util_vuln, average_callers_util_non_vuln, average_calls_util_non_vuln,     average_callers_non_util, average_calls_non_util, average_callers_non_util_vuln, average_calls_non_util_vuln, average_callers_non_util_non_vuln, average_calls_non_util_non_vuln
2018-10-14, 78, 7, 71, 3716, 112, 3604, 3026, 749, 2277, 31578, 3223, 28355, 2619, 553, 2066, 31985, 1291, 30694, 33.57692307692308, 38.794871794871796, 79.0, 107.0, 29.098591549295776, 32.070422535211264, 8.607373519913885, 8.497847147470399, 11.526785714285714, 28.776785714285715, 8.516648168701442, 7.867647058823529
2018-11-13, 79, 7, 72, 3717, 112, 3605, 3031, 749, 2282, 31480, 3232, 28248, 2601, 553, 2048, 31910, 1285, 30625, 32.924050632911396, 38.36708860759494, 79.0, 107.0, 28.444444444444443, 31.694444444444443, 8.584880279795534, 8.469195587839655, 11.473214285714286, 28.857142857142858, 8.495145631067961, 7.835783633841887
2018-12-15, 79, 7, 72, 3718, 112, 3606, 3033, 749, 2284, 31541, 3236, 28305, 2615, 553, 2062, 31959, 1288, 30671, 33.10126582278481, 38.392405063291136, 79.0, 107.0, 28.63888888888889, 31.72222222222222, 8.595750403442711, 8.483324367939753, 11.5, 28.892857142857142, 8.505546311702718, 7.849417637271214
2019-01-14, 80, 7, 73, 3742, 116, 3626, 3268, 750, 2518, 31578, 3341, 28237, 2620, 553, 2067, 32226, 1311, 30915, 32.75, 40.85, 79.0, 107.14285714285714, 28.315068493150687, 34.49315068493151, 8.611972207375734, 8.438802779262426, 11.301724137931034, 28.801724137931036, 8.52592388306674, 7.787369001654716
2019-02-13, 77, 8, 69, 3738, 120, 3618, 3143, 779, 2364, 31235, 3320, 27915, 2297, 655, 1642, 32081, 1307, 30774, 29.83116883116883, 40.81818181818182, 81.875, 97.375, 23.797101449275363, 34.26086956521739, 8.582397003745319, 8.356072766185125, 10.891666666666667, 27.666666666666668, 8.505804311774462, 7.715588723051409
2019-03-15, 78, 8, 70, 3737, 120, 3617, 3139, 771, 2368, 31169, 3320, 27849, 2303, 655, 1648, 32005, 1309, 30696, 29.525641025641026, 40.243589743589745, 81.875, 96.375, 23.542857142857144, 33.82857142857143, 8.564356435643564, 8.34064757827134, 10.908333333333333, 27.666666666666668, 8.486591097594692, 7.69947470279237
2019-04-14, 78, 8, 70, 3740, 120, 3620, 3140, 772, 2368, 31132, 3321, 27811, 2305, 656, 1649, 31967, 1319, 30648, 29.55128205128205, 40.256410256410255, 82.0, 96.5, 23.557142857142857, 33.82857142857143, 8.547326203208556, 8.324064171122995, 10.991666666666667, 27.675, 8.466298342541437, 7.682596685082873
2019-05-14, 78, 8, 70, 3741, 120, 3621, 3118, 740, 2378, 31189, 3322, 27867, 2315, 659, 1656, 31992, 1317, 30675, 29.67948717948718, 39.97435897435897, 82.375, 92.5, 23.65714285714286, 33.97142857142857, 8.551724137931034, 8.3370756482224, 10.975, 27.683333333333334, 8.471416735708369, 7.695940347970174
2019-06-13, 78, 8, 70, 3744, 126, 3618, 3120, 740, 2380, 31234, 11009, 20225, 2318, 660, 1658, 32036, 12267, 19769, 29.71794871794872, 40.0, 82.5, 92.5, 23.685714285714287, 34.0, 8.556623931623932, 8.34241452991453, 97.35714285714286, 87.37301587301587, 5.4640685461580984, 5.590105030403538
2019-07-13, 79, 8, 71, 3771, 129, 3642, 3131, 738, 2393, 33084, 11014, 22070, 2347, 666, 1681, 33868, 12975, 20893, 29.70886075949367, 39.63291139240506, 83.25, 92.25, 23.676056338028168, 33.70422535211268, 8.98117210289048, 8.77326968973747, 100.5813953488372, 85.37984496124031, 5.736683141131246, 6.059857221306975
2019-08-12, 79, 8, 71, 3776, 134, 3642, 3128, 737, 2391, 33085, 11014, 22071, 2348, 665, 1683, 33865, 12976, 20889, 29.72151898734177, 39.59493670886076, 83.125, 92.125, 23.704225352112676, 33.67605633802817, 8.968485169491526, 8.761917372881356, 96.83582089552239, 82.19402985074628, 5.735584843492586, 6.060131795716639
2019-09-11, 79, 8, 71, 3781, 134, 3647, 3137, 743, 2394, 33269, 11267, 22002, 2349, 669, 1680, 34057, 13169, 20888, 29.734177215189874, 39.70886075949367, 83.625, 92.875, 23.661971830985916, 33.71830985915493, 9.007405448294103, 8.798994974874372, 98.27611940298507, 84.08208955223881, 5.727447216890595, 6.0329037565122015
2019-10-11, 79, 8, 71, 3786, 134, 3652, 3168, 743, 2425, 33260, 11267, 21993, 2349, 669, 1680, 34079, 13170, 20909, 29.734177215189874, 40.10126582278481, 83.625, 92.875, 23.661971830985916, 34.15492957746479, 9.001320655044902, 8.78499735868991, 98.28358208955224, 84.08208955223881, 5.725355969331873, 6.022179627601314
2019-11-11, 79, 8, 71, 3787, 134, 3653, 3179, 746, 2433, 33396, 11232, 22164, 2382, 668, 1714, 34193, 13160, 21033, 30.151898734177216, 40.24050632911393, 83.5, 93.25, 24.140845070422536, 34.267605633802816, 9.029046738843412, 8.818589912859784, 98.2089552238806, 83.82089552238806, 5.757733369833014, 6.067341910758281
2019-12-11, 78, 8, 70, 3801, 138, 3663, 3200, 746, 2454, 33454, 11259, 22195, 2391, 669, 1722, 34263, 13206, 21057, 30.653846153846153, 41.02564102564103, 83.625, 93.25, 24.6, 35.05714285714286, 9.014206787687451, 8.80136806103657, 95.69565217391305, 81.58695652173913, 5.748566748566748, 6.059241059241059
2020-01-10, 78, 8, 70, 3805, 144, 3661, 3200, 746, 2454, 33572, 11397, 22175, 2412, 677, 1735, 34360, 13296, 21064, 30.923076923076923, 41.02564102564103, 84.625, 93.25, 24.785714285714285, 35.05714285714286, 9.030223390275953, 8.823127463863338, 92.33333333333333, 79.14583333333333, 5.753619229718656, 6.057088227260311
2020-02-10, 78, 8, 70, 3811, 146, 3665, 3192, 746, 2446, 33604, 11418, 22186, 2415, 677, 1738, 34381, 13307, 21074, 30.96153846153846, 40.92307692307692, 84.625, 93.25, 24.82857142857143, 34.94285714285714, 9.021516662293362, 8.817633167147731, 91.14383561643835, 78.20547945205479, 5.750068212824011, 6.053478854024557
2020-03-11, 78, 8, 70, 3814, 146, 3668, 3242, 791, 2451, 33598, 11449, 22149, 2418, 679, 1739, 34422, 13289, 21133, 31.0, 41.56410256410256, 84.875, 98.875, 24.84285714285714, 35.01428571428571, 9.025170424750918, 8.809124278972208, 91.02054794520548, 78.41780821917808, 5.761450381679389, 6.038440567066521
2020-04-10, 78, 8, 70, 3817, 146, 3671, 3257, 791, 2466, 33647, 11427, 22220, 2431, 679, 1752, 34473, 13329, 21144, 31.166666666666668, 41.756410256410255, 84.875, 98.875, 25.02857142857143, 35.22857142857143, 9.031438302331674, 8.815037987948651, 91.29452054794521, 78.26712328767124, 5.759738490874422, 6.052846635794062
2020-05-11, 78, 8, 70, 3825, 146, 3679, 2638, 581, 2057, 28092, 9066, 19026, 2434, 679, 1755, 28296, 13454, 14842, 31.205128205128204, 33.82051282051282, 84.875, 72.625, 25.071428571428573, 29.385714285714286, 7.397647058823529, 7.3443137254901965, 92.15068493150685, 62.0958904109589, 4.034248437075292, 5.171513998369122
2020-06-10, 78, 8, 70, 3837, 146, 3691, 2636, 581, 2055, 26903, 8801, 18102, 2380, 662, 1718, 27159, 13129, 14030, 30.512820512820515, 33.794871794871796, 82.75, 72.625, 24.542857142857144, 29.357142857142858, 7.078186082877248, 7.01146729215533, 89.92465753424658, 60.28082191780822, 3.801137903007315, 4.904361961528041
2020-07-10, 78, 8, 70, 3844, 146, 3698, 2643, 581, 2062, 26930, 8810, 18120, 2391, 664, 1727, 27182, 13109, 14073, 30.653846153846153, 33.88461538461539, 83.0, 72.625, 24.67142857142857, 29.457142857142856, 7.071279916753382, 7.005723204994797, 89.78767123287672, 60.342465753424655, 3.805570578691184, 4.8999459167117365
2020-08-10, 78, 8, 70, 3950, 146, 3804, 2645, 581, 2064, 27074, 8811, 18263, 2409, 676, 1733, 27310, 13206, 14104, 30.884615384615383, 33.91025641025641, 84.5, 72.625, 24.757142857142856, 29.485714285714284, 6.913924050632912, 6.854177215189873, 90.45205479452055, 60.34931506849315, 3.707676130389064, 4.800998948475289
2020-09-09, 78, 8, 70, 3953, 146, 3807, 2648, 584, 2064, 27087, 8810, 18277, 2418, 682, 1736, 27317, 13208, 14109, 31.0, 33.94871794871795, 85.25, 73.0, 24.8, 29.485714285714284, 6.91044776119403, 6.852264103212749, 90.46575342465754, 60.342465753424655, 3.7060677698975573, 4.800893091673234
2020-10-09, 78, 8, 70, 3954, 146, 3808, 2653, 584, 2069, 27113, 8837, 18276, 2430, 679, 1751, 27336, 13228, 14108, 31.153846153846153, 34.01282051282051, 84.875, 73.0, 25.014285714285716, 29.557142857142857, 6.91350531107739, 6.857106727364694, 90.6027397260274, 60.52739726027397, 3.7048319327731094, 4.79936974789916
2020-11-09, 78, 8, 70, 3959, 146, 3813, 2655, 584, 2071, 27218, 8848, 18370, 2433, 678, 1755, 27440, 13273, 14167, 31.192307692307693, 34.03846153846154, 84.75, 73.0, 25.071428571428573, 29.585714285714285, 6.9310431927254355, 6.8749684263702955, 90.91095890410959, 60.602739726027394, 3.7154471544715446, 4.8177288224495145
2020-12-09, 79, 8, 71, 3960, 146, 3814, 2653, 584, 2069, 27226, 8840, 18386, 2431, 678, 1753, 27448, 13283, 14165, 30.772151898734176, 33.58227848101266, 84.75, 73.0, 24.690140845070424, 29.140845070422536, 6.931313131313131, 6.875252525252526, 90.97945205479452, 60.54794520547945, 3.7139486103828, 4.820660723649712
2021-01-09, 79, 8, 71, 3961, 146, 3815, 2653, 584, 2069, 27232, 8840, 18392, 2435, 678, 1757, 27450, 13282, 14168, 30.82278481012658, 33.58227848101266, 84.75, 73.0, 24.746478873239436, 29.140845070422536, 6.930068164604898, 6.8750315576874526, 90.97260273972603, 60.54794520547945, 3.7137614678899085, 4.820969855832241
2021-02-08, 79, 8, 71, 3965, 146, 3819, 2613, 556, 2057, 27336, 8839, 18497, 2383, 654, 1729, 27566, 13336, 14230, 30.164556962025316, 33.075949367088604, 81.75, 69.5, 24.35211267605634, 28.971830985915492, 6.952332912988651, 6.894325346784363, 91.34246575342466, 60.54109589041096, 3.7261063105525007, 4.843414506415292
2021-03-10, 79, 8, 71, 3970, 146, 3824, 2608, 548, 2060, 27346, 8840, 18506, 2377, 647, 1730, 27577, 13335, 14242, 30.088607594936708, 33.0126582278481, 80.875, 68.5, 24.366197183098592, 29.014084507042252, 6.946347607052897, 6.88816120906801, 91.33561643835617, 60.54794520547945, 3.7243723849372383, 4.839435146443515
2021-04-09, 79, 8, 71, 3975, 146, 3829, 2611, 548, 2063, 27396, 8854, 18542, 2381, 648, 1733, 27626, 13363, 14263, 30.139240506329113, 33.050632911392405, 81.0, 68.5, 24.408450704225352, 29.056338028169016, 6.949937106918239, 6.892075471698114, 91.52739726027397, 60.64383561643836, 3.7249934708801256, 4.8425176286236615
2021-05-11, 79, 8, 71, 3981, 146, 3835, 2613, 548, 2065, 27443, 8856, 18587, 2385, 649, 1736, 27671, 13396, 14275, 30.189873417721518, 33.075949367088604, 81.125, 68.5, 24.450704225352112, 29.08450704225352, 6.950766139161015, 6.893494096960563, 91.75342465753425, 60.657534246575345, 3.7222946544980444, 4.846675358539765
2021-06-10, 79, 8, 71, 3987, 146, 3841, 2620, 555, 2065, 27443, 8850, 18593, 2393, 653, 1740, 27670, 13390, 14280, 30.29113924050633, 33.164556962025316, 81.625, 69.375, 24.507042253521128, 29.08450704225352, 6.940055179332831, 6.883120140456484, 91.71232876712328, 60.61643835616438, 3.7177818276490497, 4.840666493100755
2021-07-12, 78, 8, 70, 3993, 146, 3847, 2618, 555, 2063, 27437, 8849, 18588, 2394, 653, 1741, 27661, 13393, 14268, 30.692307692307693, 33.56410256410256, 81.625, 69.375, 24.87142857142857, 29.47142857142857, 6.927372902579514, 6.871274730778863, 91.73287671232876, 60.60958904109589, 3.70886404990902, 4.831817000259943
2021-08-11, 78, 8, 70, 3994, 146, 3848, 2618, 555, 2063, 27332, 8849, 18483, 2369, 648, 1721, 27581, 13331, 14250, 30.371794871794872, 33.56410256410256, 81.0, 69.375, 24.585714285714285, 29.47142857142857, 6.905608412618928, 6.843264897346019, 91.3082191780822, 60.60958904109589, 3.703222453222453, 4.803274428274428
2021-09-10, 78, 8, 70, 3995, 146, 3849, 2620, 555, 2065, 27329, 8848, 18481, 2370, 648, 1722, 27579, 13330, 14249, 30.384615384615383, 33.58974358974359, 81.0, 69.375, 24.6, 29.5, 6.903379224030037, 6.840801001251564, 91.3013698630137, 60.602739726027394, 3.7020005196154844, 4.80150688490517
2021-10-11, 78, 8, 70, 4030, 146, 3884, 2746, 555, 2191, 27302, 8766, 18536, 2369, 644, 1725, 27679, 13364, 14315, 30.371794871794872, 35.205128205128204, 80.5, 69.375, 24.642857142857142, 31.3, 6.868238213399504, 6.77468982630273, 91.53424657534246, 60.04109589041096, 3.685633367662204, 4.7723995880535535
2021-11-10, 78, 8, 70, 4034, 146, 3888, 2755, 556, 2199, 27326, 8765, 18561, 2387, 642, 1745, 27694, 13382, 14312, 30.602564102564102, 35.32051282051282, 80.25, 69.5, 24.928571428571427, 31.414285714285715, 6.865146256817055, 6.773921665840357, 91.65753424657534, 60.034246575342465, 3.6810699588477367, 4.77391975308642
2021-12-10, 78, 8, 70, 4068, 146, 3922, 2758, 557, 2201, 27318, 8765, 18553, 2395, 642, 1753, 27681, 13368, 14313, 30.705128205128204, 35.35897435897436, 80.25, 69.625, 25.042857142857144, 31.442857142857143, 6.804572271386431, 6.715339233038348, 91.56164383561644, 60.034246575342465, 3.649413564507904, 4.730494645588985
2022-01-10, 78, 8, 70, 4072, 146, 3926, 2752, 555, 2197, 27357, 8774, 18583, 2398, 641, 1757, 27711, 13379, 14332, 30.743589743589745, 35.282051282051285, 80.125, 69.375, 25.1, 31.385714285714286, 6.8052554027504915, 6.718320235756385, 91.63698630136986, 60.0958904109589, 3.650534895568008, 4.73331635252165
2022-02-09, 78, 8, 70, 4075, 146, 3929, 2743, 555, 2188, 27387, 8777, 18610, 2407, 641, 1766, 27723, 13380, 14343, 30.858974358974358, 35.166666666666664, 80.125, 69.375, 25.228571428571428, 31.257142857142856, 6.80319018404908, 6.720736196319018, 91.64383561643835, 60.11643835616438, 3.6505472130313055, 4.736574191906337
2022-03-11, 78, 8, 70, 4077, 146, 3931, 2746, 554, 2192, 27428, 8799, 18629, 2410, 641, 1769, 27764, 13415, 14349, 30.897435897435898, 35.205128205128204, 80.125, 69.25, 25.271428571428572, 31.314285714285713, 6.80990924699534, 6.727495707628158, 91.88356164383562, 60.26712328767123, 3.6502162299669294, 4.738997710506233
2022-04-11, 78, 8, 70, 4082, 146, 3936, 2760, 554, 2206, 27521, 8811, 18710, 2418, 641, 1777, 27863, 13491, 14372, 31.0, 35.38461538461539, 80.125, 69.25, 25.385714285714286, 31.514285714285716, 6.825820676139148, 6.74203821656051, 92.4041095890411, 60.34931506849315, 3.6514227642276422, 4.753556910569106
2022-05-11, 78, 8, 70, 4087, 146, 3941, 2793, 564, 2229, 27988, 8822, 19166, 2431, 644, 1787, 28350, 13786, 14564, 31.166666666666668, 35.80769230769231, 80.5, 70.5, 25.52857142857143, 31.84285714285714, 6.9366283337411305, 6.848054807927575, 94.42465753424658, 60.42465753424658, 3.695508754123319, 4.86323268206039
2022-06-13, 78, 8, 70, 4089, 146, 3943, 2833, 564, 2269, 28018, 8802, 19216, 2451, 644, 1807, 28400, 13823, 14577, 31.423076923076923, 36.32051282051282, 80.5, 70.5, 25.814285714285713, 32.41428571428571, 6.945463438493519, 6.852042064074346, 94.67808219178082, 60.28767123287671, 3.6969312706061372, 4.8734466142531065
2022-07-13, 78, 8, 70, 4092, 146, 3946, 2890, 571, 2319, 27993, 8739, 19254, 2459, 650, 1809, 28424, 13845, 14579, 31.525641025641026, 37.05128205128205, 81.25, 71.375, 25.84285714285714, 33.128571428571426, 6.946236559139785, 6.840909090909091, 94.82876712328768, 59.85616438356164, 3.6946274708565636, 4.8793715154586925
2022-08-12, 78, 8, 70, 4095, 146, 3949, 2833, 571, 2262, 28061, 8793, 19268, 2457, 650, 1807, 28437, 13847, 14590, 31.5, 36.32051282051282, 81.25, 71.375, 25.814285714285713, 32.31428571428572, 6.9443223443223445, 6.852503052503052, 94.84246575342466, 60.226027397260275, 3.694606229425171, 4.879209926563687
2022-09-12, 78, 8, 70, 4093, 146, 3947, 2813, 572, 2241, 28206, 8824, 19382, 2467, 653, 1814, 28552, 13936, 14616, 31.628205128205128, 36.06410256410256, 81.625, 71.5, 25.914285714285715, 32.01428571428571, 6.975812362570242, 6.891277791351087, 95.45205479452055, 60.43835616438356, 3.703065619457816, 4.910564986065366
2022-10-12, 78, 8, 70, 4096, 147, 3949, 2824, 572, 2252, 28240, 8829, 19411, 2464, 652, 1812, 28600, 13952, 14648, 31.58974358974359, 36.205128205128204, 81.5, 71.5, 25.885714285714286, 32.17142857142857, 6.982421875, 6.89453125, 94.91156462585035, 60.06122448979592, 3.709293492023297, 4.915421625728032
2022-11-11, 78, 8, 70, 4101, 147, 3954, 2831, 571, 2260, 28254, 8826, 19428, 2463, 651, 1812, 28622, 13971, 14651, 31.576923076923077, 36.294871794871796, 81.375, 71.375, 25.885714285714286, 32.285714285714285, 6.979273347963911, 6.889539136795904, 95.04081632653062, 60.04081632653061, 3.705361659079413, 4.91350531107739
2022-12-12, 78, 8, 70, 4103, 147, 3956, 2844, 579, 2265, 28289, 8830, 19459, 2475, 654, 1821, 28658, 13994, 14664, 31.73076923076923, 36.46153846153846, 81.75, 72.375, 26.014285714285716, 32.357142857142854, 6.984645381428224, 6.894711186936388, 95.19727891156462, 60.06802721088435, 3.7067745197168858, 4.918857431749242
2023-01-11, 78, 8, 70, 4105, 147, 3958, 2850, 582, 2268, 28474, 8915, 19559, 2486, 662, 1824, 28838, 14128, 14710, 31.871794871794872, 36.53846153846154, 82.75, 72.75, 26.057142857142857, 32.4, 7.025091352009744, 6.9364190012180265, 96.10884353741497, 60.64625850340136, 3.7165234967155127, 4.941637190500253
2023-02-10, 75, 8, 67, 4104, 147, 3957, 2788, 571, 2217, 28321, 8908, 19413, 2404, 652, 1752, 28705, 14083, 14622, 32.053333333333335, 37.17333333333333, 81.5, 71.375, 26.149253731343283, 33.08955223880597, 6.9943957115009745, 6.900828460038986, 95.80272108843538, 60.59863945578231, 3.695223654283548, 4.905989385898408
2023-03-12, 75, 8, 67, 4109, 147, 3962, 2812, 578, 2234, 28504, 8931, 19573, 2398, 650, 1748, 28918, 14129, 14789, 31.973333333333333, 37.49333333333333, 81.25, 72.25, 26.08955223880597, 33.343283582089555, 7.037722073497202, 6.936967632027257, 96.1156462585034, 60.755102040816325, 3.732710752145381, 4.940181726400808
2023-04-11, 75, 8, 67, 4142, 147, 3995, 2835, 578, 2257, 28502, 8934, 19568, 2404, 651, 1753, 28933, 14114, 14819, 32.053333333333335, 37.8, 81.375, 72.25, 26.16417910447761, 33.6865671641791, 6.985272815065186, 6.8812168034765815, 96.01360544217687, 60.775510204081634, 3.709386733416771, 4.898122653316646
2023-05-11, 75, 8, 67, 4147, 147, 4000, 2903, 594, 2309, 35243, 9136, 26107, 2420, 649, 1771, 35726, 14289, 21437, 32.266666666666666, 38.70666666666666, 81.125, 74.25, 26.432835820895523, 34.46268656716418, 8.61490233904027, 8.498432601880877, 97.20408163265306, 62.14965986394558, 5.35925, 6.52675
2023-06-10, 75, 8, 67, 4150, 147, 4003, 2902, 596, 2306, 35216, 9159, 26057, 2421, 651, 1770, 35697, 14257, 21440, 32.28, 38.693333333333335, 81.375, 74.5, 26.417910447761194, 34.417910447761194, 8.601686746987951, 8.48578313253012, 96.98639455782313, 62.30612244897959, 5.355983012740444, 6.509367974019486
2023-07-10, 75, 8, 67, 4151, 147, 4004, 2910, 596, 2314, 35227, 9143, 26084, 2424, 651, 1773, 35713, 14240, 21473, 32.32, 38.8, 81.375, 74.5, 26.46268656716418, 34.53731343283582, 8.603469043603951, 8.486388821970609, 96.87074829931973, 62.197278911564624, 5.362887112887113, 6.514485514485514
2023-08-09, 75, 8, 67, 4153, 147, 4006, 2915, 601, 2314, 35265, 9143, 26122, 2429, 656, 1773, 35751, 14253, 21498, 32.38666666666666, 38.86666666666667, 82.0, 75.125, 26.46268656716418, 34.53731343283582, 8.608475800626053, 8.491451962436793, 96.95918367346938, 62.197278911564624, 5.36645032451323, 6.520718921617574
2023-09-08, 76, 8, 68, 4166, 147, 4019, 2923, 603, 2320, 35283, 9147, 26136, 2438, 656, 1782, 35768, 14260, 21508, 32.078947368421055, 38.46052631578947, 82.0, 75.375, 26.205882352941178, 34.11764705882353, 8.585693710993759, 8.469275084013443, 97.00680272108843, 62.224489795918366, 5.351579995023638, 6.503110226424484
2023-10-09, 76, 8, 68, 4171, 147, 4024, 2940, 606, 2334, 35803, 9531, 26272, 2449, 656, 1793, 36294, 14849, 21445, 32.223684210526315, 38.68421052631579, 82.0, 75.75, 26.36764705882353, 34.3235294117647, 8.70151042915368, 8.583792855430353, 101.01360544217687, 64.83673469387755, 5.329274353876739, 6.52882703777336
2023-11-08, 76, 8, 68, 4175, 147, 4028, 2941, 606, 2335, 35857, 9567, 26290, 2451, 656, 1795, 36347, 14895, 21452, 32.25, 38.69736842105263, 82.0, 75.75, 26.397058823529413, 34.338235294117645, 8.705868263473054, 8.588502994011977, 101.3265306122449, 65.08163265306122, 5.325719960278054, 6.526812313803377
2023-12-08, 76, 8, 68, 4201, 147, 4054, 2941, 606, 2335, 35871, 9564, 26307, 2444, 656, 1788, 36368, 14896, 21472, 32.1578947368421, 38.69736842105263, 82.0, 75.75, 26.294117647058822, 34.338235294117645, 8.656986431801952, 8.53868126636515, 101.33333333333333, 65.06122448979592, 5.296497286630489, 6.489146521953626
2024-01-07, 76, 8, 68, 4201, 147, 4054, 2941, 606, 2335, 35880, 9563, 26317, 2444, 656, 1788, 36377, 14905, 21472, 32.1578947368421, 38.69736842105263, 82.0, 75.75, 26.294117647058822, 34.338235294117645, 8.659128778862176, 8.540823613425374, 101.39455782312925, 65.05442176870748, 5.296497286630489, 6.4916132215096205
2024-02-06, 76, 8, 68, 4208, 147, 4061, 2943, 606, 2337, 35925, 9563, 26362, 2446, 656, 1790, 36422, 14941, 21481, 32.18421052631579, 38.723684210526315, 82.0, 75.75, 26.323529411764707, 34.36764705882353, 8.65541825095057, 8.53730988593156, 101.63945578231292, 65.05442176870748, 5.289583846343265, 6.491504555528195
2024-03-07, 76, 8, 68, 4216, 147, 4069, 2971, 631, 2340, 35826, 9511, 26315, 2446, 662, 1784, 36351, 14861, 21490, 32.18421052631579, 39.0921052631579, 82.75, 78.875, 26.235294117647058, 34.411764705882355, 8.622153700189754, 8.497628083491461, 101.0952380952381, 64.70068027210884, 5.281395920373556, 6.467190956008848
2024-04-10, 76, 8, 68, 4218, 147, 4071, 2971, 631, 2340, 35790, 9528, 26262, 2443, 659, 1784, 36318, 14849, 21469, 32.14473684210526, 39.0921052631579, 82.375, 78.875, 26.235294117647058, 34.411764705882355, 8.610241820768136, 8.485064011379801, 101.01360544217687, 64.81632653061224, 5.273642839597151, 6.450994841562269
2024-05-10, 76, 8, 68, 4221, 147, 4074, 2973, 631, 2342, 35791, 9528, 26263, 2444, 659, 1785, 36320, 14849, 21471, 32.1578947368421, 39.11842105263158, 82.375, 78.875, 26.25, 34.44117647058823, 8.604596067282634, 8.479270315091211, 101.01360544217687, 64.81632653061224, 5.2702503681885124, 6.446489936180658
2024-06-09, 76, 8, 68, 4222, 147, 4075, 2973, 631, 2342, 35801, 9533, 26268, 2443, 657, 1786, 36331, 14846, 21485, 32.14473684210526, 39.11842105263158, 82.125, 78.875, 26.264705882352942, 34.44117647058823, 8.605163429654192, 8.479630506868782, 100.99319727891157, 64.85034013605443, 5.27239263803681, 6.446134969325153
2024-07-09, 76, 8, 68, 4221, 146, 4075, 2983, 632, 2351, 35892, 9535, 26357, 2457, 658, 1799, 36418, 14906, 21512, 32.328947368421055, 39.25, 82.25, 79.0, 26.455882352941178, 34.5735294117647, 8.627813314380479, 8.50319829424307, 102.0958904109589, 65.3082191780822, 5.279018404907975, 6.467975460122699
2024-08-08, 76, 8, 68, 4228, 146, 4082, 2983, 632, 2351, 35972, 9539, 26433, 2458, 658, 1800, 36497, 14957, 21540, 32.3421052631579, 39.25, 82.25, 79.0, 26.470588235294116, 34.5735294117647, 8.632213812677389, 8.508041627246925, 102.44520547945206, 65.33561643835617, 5.276825085742283, 6.475502204801568
2024-09-07, 75, 8, 67, 4231, 146, 4085, 2965, 634, 2331, 35963, 9538, 26425, 2450, 659, 1791, 36478, 14942, 21536, 32.666666666666664, 39.53333333333333, 82.375, 79.25, 26.73134328358209, 34.791044776119406, 8.621602458047743, 8.499881824627748, 102.34246575342466, 65.32876712328768, 5.271970624235006, 6.468788249694002
2024-10-07, 75, 8, 67, 4233, 146, 4087, 2965, 634, 2331, 36033, 9548, 26485, 2452, 659, 1793, 36546, 14977, 21569, 32.693333333333335, 39.53333333333333, 82.375, 79.25, 26.761194029850746, 34.791044776119406, 8.63359319631467, 8.512402551382, 102.58219178082192, 65.3972602739726, 5.277465133349645, 6.480303401027649
2024-11-06, 75, 8, 67, 4237, 146, 4091, 2971, 634, 2337, 36045, 9551, 26494, 2456, 659, 1797, 36560, 14983, 21577, 32.74666666666667, 39.61333333333334, 82.375, 79.25, 26.82089552238806, 34.88059701492537, 8.628746754779325, 8.507198489497286, 102.62328767123287, 65.41780821917808, 5.2742605719872895, 6.476167196284527
2024-12-06, 75, 8, 67, 4242, 146, 4096, 2972, 634, 2338, 36161, 9555, 26606, 2460, 655, 1805, 36673, 15024, 21649, 32.8, 39.626666666666665, 81.875, 79.25, 26.940298507462686, 34.8955223880597, 8.645214521452145, 8.524516737388025, 102.9041095890411, 65.44520547945206, 5.285400390625, 6.49560546875
2025-01-06, 75, 8, 67, 4244, 146, 4098, 2974, 636, 2338, 36215, 9553, 26662, 2463, 657, 1806, 36726, 15068, 21658, 32.84, 39.653333333333336, 82.125, 79.5, 26.955223880597014, 34.8955223880597, 8.653628652214891, 8.533223374175307, 103.20547945205479, 65.43150684931507, 5.285017081503172, 6.506100536847242
2025-02-05, 74, 8, 66, 4250, 146, 4104, 2982, 643, 2339, 36290, 9568, 26722, 2462, 655, 1807, 36810, 15123, 21687, 33.270270270270274, 40.2972972972973, 81.875, 80.375, 27.37878787878788, 35.43939393939394, 8.661176470588236, 8.538823529411765, 103.58219178082192, 65.53424657534246, 5.284356725146199, 6.511208576998051
2025-03-07, 75, 8, 67, 4253, 146, 4107, 3019, 658, 2361, 36504, 9660, 26844, 2696, 654, 2042, 36827, 15132, 21695, 35.946666666666665, 40.25333333333333, 81.75, 82.25, 30.47761194029851, 35.23880597014925, 8.65906418998354, 8.583117799200565, 103.64383561643835, 66.16438356164383, 5.282444606768931, 6.536157779401023
