date, util_total, util_vuln_total, util_non_vuln_total, non_util_total, non_util_vuln_total, non_util_non_vuln_total,     util_total_calls, util_vuln_total_calls, util_non_vuln_total_calls, non_util_total_calls, non_util_vuln_total_calls, non_util_non_vuln_total_calls,     util_total_callers, util_vuln_total_callers, util_non_vuln_total_callers, non_util_total_callers, non_util_vuln_total_callers, non_util_non_vuln_total_callers,     average_callers_util, average_calls_util, average_callers_util_vuln, average_calls_util_vuln, average_callers_util_non_vuln, average_calls_util_non_vuln,     average_callers_non_util, average_calls_non_util, average_callers_non_util_vuln, average_calls_non_util_vuln, average_callers_non_util_non_vuln, average_calls_non_util_non_vuln
2013-01-23, 316, 0, 316, 1792, 39, 1753, 158111, 0, 158111, 1214069, 116905, 1097164, 260346, 0, 260346, 1111834, 28438, 1083396, 823.879746835443, 500.3512658227848, 0, 0, 823.879746835443, 500.3512658227848, 620.4430803571429, 677.4938616071429, 729.1794871794872, 2997.5641025641025, 618.0239589275527, 625.8779235596121
2013-02-22, 305, 0, 305, 1841, 39, 1802, 149503, 0, 149503, 1237977, 117819, 1120158, 254694, 0, 254694, 1132786, 28684, 1104102, 835.0622950819672, 490.1737704918033, 0, 0, 835.0622950819672, 490.1737704918033, 615.3101575230853, 672.4481260184682, 735.4871794871794, 3021.0, 612.7092119866815, 621.6193118756937
2013-03-24, 323, 0, 323, 1844, 39, 1805, 154771, 0, 154771, 1237610, 117496, 1120114, 256332, 0, 256332, 1136049, 29148, 1106901, 793.5975232198142, 479.1671826625387, 0, 0, 793.5975232198142, 479.1671826625387, 616.07863340564, 671.1550976138828, 747.3846153846154, 3012.7179487179487, 613.2415512465374, 620.5617728531856
2013-04-23, 323, 2, 321, 1845, 39, 1806, 155803, 1651, 154152, 1244114, 118139, 1125975, 256207, 13777, 242430, 1143710, 29141, 1114569, 793.2105263157895, 482.3622291021672, 6888.5, 825.5, 755.2336448598131, 480.22429906542055, 619.8970189701897, 674.3165311653116, 747.2051282051282, 3029.2051282051284, 617.1478405315614, 623.4634551495017
2013-05-23, 325, 2, 323, 1857, 40, 1817, 167090, 1658, 165432, 1247898, 121914, 1125984, 259315, 13979, 245336, 1155673, 30281, 1125392, 797.8923076923077, 514.123076923077, 6989.5, 829.0, 759.5541795665634, 512.1733746130031, 622.3333333333334, 671.9967689822294, 757.025, 3047.85, 619.3681893230599, 619.6940011007155
2013-06-22, 325, 2, 323, 1863, 40, 1823, 166840, 1648, 165192, 1256702, 124667, 1132035, 260577, 14166, 246411, 1162965, 32747, 1130218, 801.7753846153846, 513.3538461538461, 7083.0, 824.0, 762.8823529411765, 511.43034055727554, 624.243156199678, 674.5582393988191, 818.675, 3116.675, 619.976961053209, 620.973669775096
2013-07-22, 372, 2, 370, 1857, 40, 1817, 223377, 1651, 221726, 1234228, 124570, 1109658, 325295, 14411, 310884, 1132310, 33033, 1099277, 874.4489247311828, 600.4758064516129, 7205.5, 825.5, 840.227027027027, 599.2594594594594, 609.7522886375875, 664.6354334948842, 825.825, 3114.25, 604.9955971381398, 610.7088607594936
2013-08-21, 382, 2, 380, 1857, 40, 1817, 228914, 1658, 227256, 1234997, 125133, 1109864, 332233, 14397, 317836, 1131678, 32974, 1098704, 869.7198952879581, 599.2513089005236, 7198.5, 829.0, 836.4105263157895, 598.0421052631579, 609.4119547657513, 665.0495422724825, 824.35, 3128.325, 604.6802421574023, 610.822234452394
2013-09-20, 384, 2, 382, 1874, 40, 1834, 232305, 1670, 230635, 1241816, 126100, 1115716, 335118, 14476, 320642, 1139003, 33495, 1105508, 872.703125, 604.9609375, 7238.0, 835.0, 839.3769633507853, 603.7565445026178, 607.7924226254003, 662.6552828175027, 837.375, 3152.5, 602.7851690294439, 608.3511450381679
2013-10-20, 384, 2, 382, 1885, 40, 1845, 233547, 1679, 231868, 1250881, 127242, 1123639, 337507, 14582, 322925, 1146921, 33670, 1113251, 878.9244791666666, 608.1953125, 7291.0, 839.5, 845.3534031413612, 606.9842931937172, 608.4461538461538, 663.5973474801061, 841.75, 3181.05, 603.3880758807588, 609.0184281842818
2013-11-19, 377, 2, 375, 1884, 40, 1844, 233906, 1677, 232229, 1239626, 126613, 1113013, 332716, 14557, 318159, 1140816, 33296, 1107520, 882.5358090185676, 620.4403183023873, 7278.5, 838.5, 848.424, 619.2773333333333, 605.5286624203821, 657.9755838641189, 832.4, 3165.325, 600.6073752711496, 603.5862255965293
2013-12-19, 378, 2, 376, 1892, 40, 1852, 234422, 1682, 232740, 1243618, 127444, 1116174, 333519, 14617, 318902, 1144521, 33419, 1111102, 882.3253968253969, 620.1640211640212, 7308.5, 841.0, 848.1436170212766, 618.9893617021277, 604.926532769556, 657.3033826638477, 835.475, 3186.1, 599.9470842332613, 602.6857451403888
2014-01-18, 379, 2, 377, 1894, 40, 1854, 235118, 1682, 233436, 1243581, 127322, 1116259, 333511, 14630, 318881, 1145188, 33465, 1111723, 879.976253298153, 620.3641160949868, 7315.0, 841.0, 845.8381962864721, 619.1936339522547, 604.6399155227033, 656.5897571277719, 836.625, 3183.05, 599.6348435814456, 602.0814455231931
2014-02-17, 379, 2, 377, 1897, 40, 1857, 236644, 1682, 234962, 1244179, 128101, 1116078, 334119, 14646, 319473, 1146704, 33514, 1113190, 881.5804749340369, 624.3905013192613, 7323.0, 841.0, 847.4084880636605, 623.2413793103449, 604.4828676858198, 655.8666315234581, 837.85, 3202.525, 599.4561120086161, 601.0113085621971
2014-03-19, 382, 4, 378, 1908, 40, 1868, 246911, 4255, 242656, 1274416, 130428, 1143988, 357276, 18776, 338500, 1164051, 34187, 1129864, 935.2774869109948, 646.3638743455498, 4694.0, 1063.75, 895.5026455026455, 641.9470899470899, 610.0896226415094, 667.9329140461216, 854.675, 3260.7, 604.8522483940043, 612.4132762312634
2014-04-18, 380, 4, 376, 1909, 40, 1869, 246276, 4255, 242021, 1268727, 127810, 1140917, 355471, 18804, 336667, 1159532, 34192, 1125340, 935.45, 648.0947368421052, 4701.0, 1063.75, 895.3909574468086, 643.6728723404256, 607.4028287061288, 664.6029334730225, 854.8, 3195.25, 602.1080791867308, 610.4424826110219
2014-05-18, 387, 4, 383, 1990, 40, 1950, 262165, 4108, 258057, 1390635, 132908, 1257727, 385501, 19396, 366105, 1267299, 35232, 1232067, 996.1266149870801, 677.4289405684755, 4849.0, 1027.0, 955.8877284595301, 673.7780678851175, 636.8336683417085, 698.8115577889447, 880.8, 3322.7, 631.8292307692308, 644.9882051282051
2014-06-17, 388, 4, 384, 1998, 40, 1958, 262841, 4120, 258721, 1395745, 134490, 1261255, 385524, 19460, 366064, 1273062, 35549, 1237513, 993.6185567010309, 677.4252577319587, 4865.0, 1030.0, 953.2916666666666, 673.7526041666666, 637.1681681681682, 698.5710710710711, 888.725, 3362.25, 632.0291113381, 644.1547497446373
2014-07-17, 397, 4, 393, 2006, 40, 1966, 268574, 4268, 264306, 1406041, 135378, 1270663, 392213, 19654, 372559, 1282402, 35688, 1246714, 987.9420654911838, 676.5088161209068, 4913.5, 1067.0, 947.9872773536896, 672.5343511450382, 639.2831505483549, 700.9177467597208, 892.2, 3384.45, 634.1373346897253, 646.3189216683621
2014-08-18, 399, 4, 395, 2006, 40, 1966, 272183, 4272, 267911, 1407278, 135547, 1271731, 393640, 19692, 373948, 1285821, 35791, 1250030, 986.5664160401003, 682.1629072681704, 4923.0, 1068.0, 946.7037974683544, 678.2556962025317, 640.9875373878365, 701.5343968095713, 894.775, 3388.675, 635.8240081383519, 646.8621566632756
2014-09-17, 373, 4, 369, 2011, 40, 1971, 269400, 4277, 265123, 1400707, 121055, 1279652, 387005, 19730, 367275, 1283102, 32868, 1250234, 1037.5469168900804, 722.2520107238606, 4932.5, 1069.25, 995.3252032520326, 718.4905149051491, 638.0417702635505, 696.5226255594232, 821.7, 3026.375, 634.3145611364789, 649.2399797057332
2014-10-17, 376, 4, 372, 2022, 40, 1982, 272413, 4271, 268142, 1405263, 121685, 1283578, 388496, 19878, 368618, 1289180, 33023, 1256157, 1033.2340425531916, 724.5026595744681, 4969.5, 1067.75, 990.9086021505376, 720.8118279569892, 637.5766567754698, 694.986646884273, 825.575, 3042.125, 633.7825428859737, 647.6175580221998
2014-11-16, 367, 4, 363, 1904, 36, 1868, 225552, 3907, 221645, 1154355, 106140, 1048215, 362539, 18759, 343780, 1017368, 28852, 988516, 987.8446866485014, 614.58310626703, 4689.75, 976.75, 947.0523415977962, 610.5922865013774, 534.3319327731092, 606.2788865546219, 801.4444444444445, 2948.3333333333335, 529.1841541755889, 561.1429336188437
2014-12-16, 366, 4, 362, 1904, 35, 1869, 226529, 3907, 222622, 1159969, 106085, 1053884, 362686, 18821, 343865, 1023812, 28377, 995435, 990.9453551912568, 618.931693989071, 4705.25, 976.75, 949.9033149171271, 614.9779005524862, 537.7163865546219, 609.2274159663865, 810.7714285714286, 3031.0, 532.6029962546817, 563.8758694489031
2015-01-15, 366, 4, 362, 1895, 35, 1860, 227277, 3896, 223381, 1148673, 105826, 1042847, 359167, 18781, 340386, 1016783, 28113, 988670, 981.3306010928961, 620.9754098360655, 4695.25, 974.0, 940.292817679558, 617.0745856353591, 536.5609498680739, 606.1598944591029, 803.2285714285714, 3023.6, 531.5430107526881, 560.6704301075268
2015-02-14, 369, 4, 365, 1893, 33, 1860, 227480, 3894, 223586, 1145092, 102953, 1042139, 357997, 18815, 339182, 1014575, 27584, 986991, 970.1815718157181, 616.4769647696477, 4703.75, 973.5, 929.2657534246575, 612.5643835616438, 535.9614368726889, 604.9086106708928, 835.8787878787879, 3119.787878787879, 530.6403225806451, 560.2897849462365
2015-03-16, 369, 4, 365, 1895, 33, 1862, 226999, 3906, 223093, 1147531, 103165, 1044366, 357663, 18916, 338747, 1016867, 27560, 989307, 969.2764227642276, 615.1734417344173, 4729.0, 976.5, 928.0739726027397, 611.213698630137, 536.6052770448549, 605.5572559366755, 835.1515151515151, 3126.212121212121, 531.3141783029001, 560.8839957035445
2015-04-15, 372, 4, 368, 1899, 33, 1866, 227027, 3880, 223147, 1142005, 102971, 1039034, 357380, 18992, 338388, 1011652, 27641, 984011, 960.6989247311828, 610.2876344086021, 4748.0, 970.0, 919.5326086956521, 606.3777173913044, 532.7288046340179, 601.3717746182201, 837.6060606060606, 3120.3333333333335, 527.3370846730975, 556.8242229367631
2015-05-15, 375, 4, 371, 1905, 33, 1872, 226666, 3906, 222760, 1156916, 102762, 1054154, 363649, 19263, 344386, 1019933, 27666, 992267, 969.7306666666667, 604.4426666666667, 4815.75, 976.5, 928.2641509433962, 600.4312668463612, 535.3979002624671, 607.3049868766404, 838.3636363636364, 3114.0, 530.0571581196581, 563.116452991453
2015-06-14, 375, 4, 371, 1937, 33, 1904, 228481, 3881, 224600, 1166516, 102745, 1063771, 368959, 20303, 348656, 1026038, 27778, 998260, 983.8906666666667, 609.2826666666666, 5075.75, 970.25, 939.7735849056604, 605.3908355795148, 529.7046979865772, 602.228187919463, 841.7575757575758, 3113.4848484848485, 524.296218487395, 558.703256302521
2015-07-15, 388, 4, 384, 1958, 33, 1925, 240246, 3923, 236323, 1193916, 103791, 1090125, 380685, 20829, 359856, 1053477, 28404, 1025073, 981.1469072164948, 619.1907216494845, 5207.25, 980.75, 937.125, 615.4244791666666, 538.0372829417773, 609.7630234933606, 860.7272727272727, 3145.181818181818, 532.5054545454545, 566.2987012987013
2015-08-17, 388, 4, 384, 1958, 33, 1925, 240527, 3923, 236604, 1194584, 103802, 1090782, 380816, 20813, 360003, 1054295, 28415, 1025880, 981.4845360824743, 619.9149484536083, 5203.25, 980.75, 937.5078125, 616.15625, 538.4550561797753, 610.1041879468846, 861.060606060606, 3145.5151515151515, 532.9246753246754, 566.64
2015-09-16, 382, 4, 378, 1961, 33, 1928, 240702, 3935, 236767, 1197479, 103627, 1093852, 381061, 20835, 360226, 1057120, 28426, 1028694, 997.541884816754, 630.109947643979, 5208.75, 983.75, 952.978835978836, 626.3677248677249, 539.07190209077, 610.6471188169302, 861.3939393939394, 3140.212121212121, 533.554979253112, 567.350622406639
2015-10-16, 385, 4, 381, 1972, 33, 1939, 241997, 3957, 238040, 1205691, 103487, 1102204, 390085, 20974, 369111, 1057603, 28508, 1029095, 1013.2077922077922, 628.5636363636364, 5243.5, 989.25, 968.7952755905512, 624.7769028871392, 536.3098377281947, 611.4051724137931, 863.8787878787879, 3135.969696969697, 530.73491490459, 568.4394017534812
2015-11-16, 384, 4, 380, 1975, 34, 1941, 240440, 3940, 236500, 1198856, 114561, 1084295, 389366, 20957, 368409, 1049930, 33613, 1016317, 1013.9739583333334, 626.1458333333334, 5239.25, 985.0, 969.4973684210527, 622.3684210526316, 531.6101265822784, 607.0156962025317, 988.6176470588235, 3369.4411764705883, 523.6048428645029, 558.6269963936115
2015-12-16, 384, 4, 380, 1976, 34, 1942, 240235, 3939, 236296, 1205196, 114565, 1090631, 391614, 21058, 370556, 1053817, 33687, 1020130, 1019.828125, 625.6119791666666, 5264.5, 984.75, 975.1473684210526, 621.8315789473684, 533.3081983805668, 609.917004048583, 990.7941176470588, 3369.5588235294117, 525.2986611740474, 561.601956745623
2016-01-15, 380, 4, 376, 1954, 40, 1914, 232252, 3918, 228334, 1186323, 114134, 1072189, 378440, 20706, 357734, 1040135, 33038, 1007097, 995.8947368421053, 611.1894736842105, 5176.5, 979.5, 951.4202127659574, 607.2712765957447, 532.3106448311156, 607.1253838280451, 825.95, 2853.35, 526.1739811912225, 560.1823406478579
2016-02-14, 380, 4, 376, 1962, 41, 1921, 235411, 3960, 231451, 1205618, 116654, 1088964, 381237, 20895, 360342, 1059792, 33190, 1026602, 1003.2552631578948, 619.5026315789473, 5223.75, 990.0, 958.3563829787234, 615.561170212766, 540.1590214067278, 614.4841997961264, 809.5121951219512, 2845.2195121951218, 534.4102030192608, 566.8735033836543
2016-03-15, 379, 4, 375, 1969, 41, 1928, 236446, 3960, 232486, 1208749, 116213, 1092536, 382415, 20984, 361431, 1062780, 33472, 1029308, 1009.0105540897098, 623.868073878628, 5246.0, 990.0, 963.816, 619.9626666666667, 539.7562214321991, 613.8897917724734, 816.390243902439, 2834.4634146341464, 533.8734439834025, 566.6680497925311
2016-04-14, 380, 4, 376, 1969, 41, 1928, 236364, 3969, 232395, 1210501, 116267, 1094234, 382531, 20980, 361551, 1064334, 33511, 1030823, 1006.6605263157895, 622.0105263157894, 5245.0, 992.25, 961.5718085106383, 618.0718085106383, 540.5454545454545, 614.7795835449467, 817.3414634146342, 2835.7804878048782, 534.6592323651453, 567.548755186722
2016-05-16, 383, 4, 379, 1970, 41, 1929, 235392, 3973, 231419, 1216279, 117218, 1099061, 381946, 21002, 360944, 1069725, 33532, 1036193, 997.248041775457, 614.6005221932115, 5250.5, 993.25, 952.3588390501319, 610.604221635884, 543.0076142131979, 617.4005076142132, 817.8536585365854, 2858.9756097560976, 537.16588906169, 569.7568688439605
2016-06-15, 384, 4, 380, 1966, 41, 1925, 235267, 3981, 231286, 1212697, 116918, 1095779, 380913, 20822, 360091, 1067051, 33498, 1033553, 991.9609375, 612.6744791666666, 5205.5, 995.25, 947.6078947368421, 608.6473684210526, 542.7522889114954, 616.8346897253306, 817.0243902439024, 2851.6585365853657, 536.9106493506494, 569.2358441558441
2016-07-17, 383, 4, 379, 1964, 41, 1923, 234845, 3980, 230865, 1212394, 116912, 1095482, 380841, 20831, 360010, 1066398, 33458, 1032940, 994.3629242819843, 613.1723237597911, 5207.75, 995.0, 949.8944591029024, 609.1424802110818, 542.9725050916497, 617.3085539714867, 816.0487804878048, 2851.512195121951, 537.1502860114405, 569.6734269370775
2016-08-18, 384, 4, 380, 1965, 41, 1924, 234677, 3983, 230694, 1202856, 116087, 1086769, 380050, 20914, 359136, 1057483, 33451, 1024032, 989.7135416666666, 611.1380208333334, 5228.5, 995.75, 945.0947368421052, 607.0894736842105, 538.1592875318066, 612.1404580152672, 815.8780487804878, 2831.390243902439, 532.2411642411643, 564.8487525987526
2016-09-19, 388, 4, 384, 1965, 41, 1924, 240590, 4007, 236583, 1219054, 117719, 1101335, 386366, 21021, 365345, 1073278, 33570, 1039708, 995.7886597938144, 620.0773195876288, 5255.25, 1001.75, 951.4192708333334, 616.1015625, 546.197455470738, 620.3837150127226, 818.780487804878, 2871.1951219512193, 540.3887733887734, 572.4194386694387
2016-10-19, 387, 4, 383, 1971, 41, 1930, 240985, 4007, 236978, 1219949, 117775, 1102174, 386711, 21023, 365688, 1074223, 33626, 1040597, 999.2532299741603, 622.7002583979328, 5255.75, 1001.75, 954.798955613577, 618.7415143603133, 545.0142059868087, 618.949264332826, 820.1463414634146, 2872.560975609756, 539.1694300518135, 571.0746113989637
2016-11-18, 387, 4, 383, 1972, 43, 1929, 240279, 3992, 236287, 1220413, 124596, 1095817, 387631, 21058, 366573, 1073061, 31881, 1041180, 1001.6304909560723, 620.8759689922481, 5264.5, 998.0, 957.1096605744125, 616.9373368146214, 544.1485801217038, 618.8706896551724, 741.4186046511628, 2897.5813953488373, 539.751166407465, 568.0751684810783
2016-12-18, 389, 4, 385, 1969, 44, 1925, 234678, 3937, 230741, 1190696, 123006, 1067690, 388430, 21105, 367325, 1036944, 31122, 1005822, 998.53470437018, 603.2853470437018, 5276.25, 984.25, 954.0909090909091, 599.3272727272728, 526.6348400203149, 604.7211782630777, 707.3181818181819, 2795.590909090909, 522.504935064935, 554.6441558441559
2017-01-17, 389, 4, 385, 1970, 44, 1926, 234799, 3937, 230862, 1191252, 123005, 1068247, 388489, 21123, 367366, 1037562, 31121, 1006441, 998.6863753213368, 603.5964010282777, 5280.75, 984.25, 954.1974025974026, 599.6415584415585, 526.6812182741116, 604.6964467005076, 707.2954545454545, 2795.568181818182, 522.555036344756, 554.6453790238837
2017-02-16, 390, 4, 386, 1968, 44, 1924, 235430, 3937, 231493, 1191916, 122999, 1068917, 389114, 21176, 367938, 1038232, 31200, 1007032, 997.7282051282051, 603.6666666666666, 5294.0, 984.25, 953.2072538860103, 599.7227979274611, 527.5569105691056, 605.6483739837398, 709.0909090909091, 2795.431818181818, 523.4054054054054, 555.5701663201663
2017-03-19, 393, 7, 386, 1968, 47, 1921, 237261, 10255, 227006, 1199154, 129648, 1069506, 394308, 24415, 369893, 1042107, 31775, 1010332, 1003.3282442748092, 603.7175572519084, 3487.8571428571427, 1465.0, 958.2720207253886, 588.098445595855, 529.5259146341464, 609.3262195121952, 676.063829787234, 2758.468085106383, 525.940655908381, 556.7444039562728
2017-04-19, 389, 7, 382, 1979, 48, 1931, 238036, 10273, 227763, 1205063, 139044, 1066019, 394937, 24533, 370404, 1048162, 33035, 1015127, 1015.2622107969152, 611.9177377892031, 3504.714285714286, 1467.5714285714287, 969.6439790575917, 596.238219895288, 529.6422435573522, 608.9252147549267, 688.2291666666666, 2896.75, 525.7001553599172, 552.0554117037805
2017-05-22, 390, 7, 383, 1982, 50, 1932, 237325, 10295, 227030, 1203321, 161644, 1041677, 394020, 24357, 369663, 1046626, 35348, 1011278, 1010.3076923076923, 608.525641025641, 3479.5714285714284, 1470.7142857142858, 965.1775456919061, 592.7676240208878, 528.0655903128153, 607.1246215943492, 706.96, 3232.88, 523.4358178053831, 539.1702898550725
2017-06-21, 390, 7, 383, 1988, 52, 1936, 237942, 10314, 227628, 1209034, 171631, 1037403, 398257, 24422, 373835, 1048719, 37018, 1011701, 1021.1717948717949, 610.1076923076923, 3488.8571428571427, 1473.4285714285713, 976.0704960835509, 594.3289817232376, 527.5246478873239, 608.1659959758551, 711.8846153846154, 3300.596153846154, 522.5728305785124, 535.8486570247934
2017-07-21, 390, 7, 383, 1993, 52, 1941, 238607, 10317, 228290, 1206213, 170694, 1035519, 399290, 24492, 374798, 1045530, 37127, 1008403, 1023.8205128205128, 611.8128205128205, 3498.8571428571427, 1473.857142857143, 978.5848563968668, 596.0574412532637, 524.6011038635223, 605.2247867536378, 713.9807692307693, 3282.576923076923, 519.527563111798, 533.4976816074188
2017-08-20, 392, 7, 385, 1994, 52, 1942, 242549, 10290, 232259, 1209667, 171397, 1038270, 402963, 24764, 378199, 1049253, 37257, 1011996, 1027.966836734694, 618.7474489795918, 3537.714285714286, 1470.0, 982.3350649350649, 603.2701298701298, 526.2051153460382, 606.6534603811434, 716.4807692307693, 3296.096153846154, 521.1101956745623, 534.6395468589084
2017-09-19, 392, 7, 385, 1995, 52, 1943, 244080, 10292, 233788, 1210153, 171687, 1038466, 403857, 24769, 379088, 1050376, 37329, 1013047, 1030.2474489795918, 622.6530612244898, 3538.4285714285716, 1470.2857142857142, 984.6441558441559, 607.2415584415585, 526.5042606516291, 606.5929824561404, 717.8653846153846, 3301.673076923077, 521.3829130211014, 534.4652599073597
2017-10-19, 395, 8, 387, 2002, 53, 1949, 247756, 10293, 237463, 1211699, 171818, 1039881, 404921, 24858, 380063, 1054534, 37735, 1016799, 1025.1164556962026, 627.2303797468354, 3107.25, 1286.625, 982.0749354005168, 613.5994832041343, 526.7402597402597, 605.2442557442557, 711.9811320754717, 3241.8490566037735, 521.702924576706, 533.5459209851206
2017-11-20, 395, 8, 387, 2003, 54, 1949, 251025, 10293, 240732, 1212368, 172220, 1040148, 406400, 24999, 381401, 1056993, 37891, 1019102, 1028.860759493671, 635.506329113924, 3124.875, 1286.625, 985.5322997416021, 622.046511627907, 527.7049425861209, 605.2760858711932, 701.6851851851852, 3189.259259259259, 522.8845561826578, 533.6829143150334
2017-12-21, 395, 8, 387, 2013, 54, 1959, 250827, 10282, 240545, 1220227, 171299, 1048928, 407490, 25198, 382292, 1063564, 38057, 1025507, 1031.620253164557, 635.0050632911392, 3149.75, 1285.25, 987.8346253229975, 621.56330749354, 528.3477396920019, 606.1733730750124, 704.7592592592592, 3172.203703703704, 523.4849412965799, 535.4405308831036
2018-01-22, 396, 8, 388, 2015, 54, 1961, 251119, 10278, 240841, 1220301, 171135, 1049166, 406982, 25222, 381760, 1064438, 38106, 1026332, 1027.7323232323233, 634.1388888888889, 3152.75, 1284.75, 983.9175257731958, 620.7242268041238, 528.2570719602978, 605.6084367245658, 705.6666666666666, 3169.1666666666665, 523.3717491075981, 535.0158082610913
2018-02-21, 398, 8, 390, 2021, 57, 1964, 252771, 10292, 242479, 1222946, 181989, 1040957, 409053, 25261, 383792, 1066664, 43590, 1023074, 1027.7713567839196, 635.1030150753769, 3157.625, 1286.5, 984.0820512820513, 621.7410256410257, 527.7902028698664, 605.1192478970806, 764.7368421052631, 3192.7894736842104, 520.9134419551934, 530.0188391038697
2018-03-27, 398, 8, 390, 2022, 57, 1965, 253211, 10317, 242894, 1223967, 182444, 1041523, 408803, 25287, 383516, 1068375, 43592, 1024783, 1027.143216080402, 636.2085427135678, 3160.875, 1289.625, 983.374358974359, 622.8051282051282, 528.3753709198813, 605.3249258160238, 764.7719298245614, 3200.7719298245615, 521.5180661577608, 530.0371501272265
2018-04-26, 398, 8, 390, 2052, 57, 1995, 253590, 10330, 243260, 1230379, 182768, 1047611, 410391, 25394, 384997, 1073578, 43701, 1029877, 1031.1331658291458, 637.1608040201005, 3174.25, 1291.25, 987.1717948717949, 623.7435897435897, 523.1861598440546, 599.5999025341131, 766.6842105263158, 3206.4561403508774, 516.2290726817042, 525.1182957393484
2018-05-29, 402, 8, 394, 2082, 58, 2024, 253736, 10353, 243383, 1236941, 182835, 1054106, 413686, 25564, 388122, 1076991, 43853, 1033138, 1029.0696517412935, 631.1840796019901, 3195.5, 1294.125, 985.0812182741116, 617.7233502538071, 517.2867435158502, 594.111911623439, 756.0862068965517, 3152.3275862068967, 510.44367588932806, 520.8033596837945
2018-06-28, 403, 10, 393, 2084, 65, 2019, 255831, 18531, 237300, 1236423, 198762, 1037661, 416081, 31656, 384425, 1076173, 50054, 1026119, 1032.4590570719604, 634.8163771712159, 3165.6, 1853.1, 978.1806615776081, 603.8167938931298, 516.3977927063339, 593.2931861804223, 770.0615384615385, 3057.876923076923, 508.2313026250619, 513.9479940564636
2018-07-28, 405, 10, 395, 2091, 65, 2026, 257102, 18597, 238505, 1240572, 199084, 1041488, 417467, 31702, 385765, 1080207, 50147, 1030060, 1030.7827160493828, 634.8197530864197, 3170.2, 1859.7, 976.620253164557, 603.8101265822785, 516.5982783357246, 593.2912482065997, 771.4923076923077, 3062.8307692307694, 508.4205330700888, 514.0612043435341
2018-08-28, 407, 10, 397, 2092, 65, 2027, 258505, 18300, 240205, 1248098, 200107, 1047991, 423543, 31776, 391767, 1083060, 50236, 1032824, 1040.6461916461917, 635.1474201474201, 3177.6, 1830.0, 986.8186397984887, 605.0503778337531, 517.7151051625239, 596.6051625239006, 772.8615384615384, 3078.5692307692307, 509.53330044400593, 517.0157868771583
2018-09-27, 407, 10, 397, 2092, 65, 2027, 258501, 18299, 240202, 1250848, 201315, 1049533, 424417, 31949, 392468, 1084932, 50332, 1034600, 1042.7936117936117, 635.1375921375922, 3194.9, 1829.9, 988.5843828715365, 605.0428211586902, 518.6099426386234, 597.9196940726578, 774.3384615384615, 3097.153846153846, 510.40947212629504, 517.776517020227
2018-10-29, 416, 10, 406, 2107, 65, 2042, 263172, 18349, 244823, 1263424, 201893, 1061531, 431614, 32227, 399387, 1094982, 50630, 1044352, 1037.5336538461538, 632.625, 3222.7, 1834.9, 983.7118226600985, 603.0123152709359, 519.687707641196, 599.6317038443284, 778.9230769230769, 3106.0461538461536, 511.435847208619, 519.8486777668952
2018-11-28, 498, 10, 488, 2359, 65, 2294, 269673, 18921, 250752, 1266251, 203242, 1063009, 435161, 32552, 402609, 1100763, 50706, 1050057, 873.8172690763053, 541.5120481927711, 3255.2, 1892.1, 825.0184426229508, 513.8360655737705, 466.62272149215767, 536.7744807121662, 780.0923076923077, 3126.8, 457.74062772449867, 463.3866608544028
2019-01-01, 537, 10, 527, 2423, 65, 2358, 273208, 19239, 253969, 1275254, 204672, 1070582, 440996, 34449, 406547, 1107466, 50752, 1056714, 821.2216014897579, 508.76722532588457, 3444.9, 1923.9, 771.4364326375711, 481.9146110056926, 457.06397028477096, 526.3120099050764, 780.8, 3148.8, 448.1399491094148, 454.0212044105174
2019-01-31, 540, 10, 530, 2423, 65, 2358, 273742, 19266, 254476, 1282796, 205534, 1077262, 441667, 34433, 407234, 1114871, 50972, 1063899, 817.9018518518518, 506.92962962962963, 3443.3, 1926.6, 768.3660377358491, 480.1433962264151, 460.12009905076354, 529.4246801485762, 784.1846153846154, 3162.0615384615385, 451.18702290076334, 456.8541136556404
2019-03-02, 552, 10, 542, 2469, 65, 2404, 273381, 19288, 254093, 1286926, 205959, 1080967, 442469, 34418, 408051, 1117838, 51017, 1066821, 801.5742753623189, 495.2554347826087, 3441.8, 1928.8, 752.8616236162362, 468.8062730627306, 452.7492912110166, 521.233697853382, 784.876923076923, 3168.6, 443.76913477537437, 449.6534941763727
2019-04-01, 554, 10, 544, 2473, 65, 2408, 273373, 18791, 254582, 1289531, 206514, 1083017, 443385, 34405, 408980, 1119519, 51084, 1068435, 800.3339350180505, 493.4530685920578, 3440.5, 1879.1, 751.8014705882352, 467.98161764705884, 452.69672462596037, 521.443995147594, 785.9076923076923, 3177.1384615384613, 443.7022425249169, 449.75789036544853
2019-05-01, 554, 10, 544, 2473, 65, 2408, 275580, 19428, 256152, 1294346, 207161, 1087185, 448604, 35249, 413355, 1121322, 51200, 1070122, 809.7545126353791, 497.43682310469313, 3524.9, 1942.8, 759.84375, 470.86764705882354, 453.42579862515163, 523.3910230489284, 787.6923076923077, 3187.0923076923077, 444.4028239202658, 451.48878737541526
