date, util_total, util_vuln_total, util_non_vuln_total, non_util_total, non_util_vuln_total, non_util_non_vuln_total,     util_total_calls, util_vuln_total_calls, util_non_vuln_total_calls, non_util_total_calls, non_util_vuln_total_calls, non_util_non_vuln_total_calls,     util_total_callers, util_vuln_total_callers, util_non_vuln_total_callers, non_util_total_callers, non_util_vuln_total_callers, non_util_non_vuln_total_callers,     average_callers_util, average_calls_util, average_callers_util_vuln, average_calls_util_vuln, average_callers_util_non_vuln, average_calls_util_non_vuln,     average_callers_non_util, average_calls_non_util, average_callers_non_util_vuln, average_calls_non_util_vuln, average_callers_non_util_non_vuln, average_calls_non_util_non_vuln
2013-12-17, 146, 5, 141, 3170, 19, 3151, 29675, 1799, 27876, 471086, 8687, 462399, 39119, 3306, 35813, 461642, 3832, 457810, 267.93835616438355, 203.25342465753425, 661.2, 359.8, 253.99290780141843, 197.70212765957447, 145.62839116719243, 148.607570977918, 201.68421052631578, 457.2105263157895, 145.29038400507775, 146.746747064424
2014-01-19, 146, 5, 141, 3170, 19, 3151, 29720, 1799, 27921, 471046, 8680, 462366, 39137, 3306, 35831, 461629, 3827, 457802, 268.06164383561645, 203.56164383561645, 661.2, 359.8, 254.12056737588654, 198.0212765957447, 145.6242902208202, 148.594952681388, 201.42105263157896, 456.8421052631579, 145.28784512853062, 146.7362741986671
2014-02-18, 146, 5, 141, 3172, 255, 2917, 29709, 1800, 27909, 471496, 8697, 462799, 39171, 3307, 35864, 462034, 3833, 458201, 268.2945205479452, 203.486301369863, 661.4, 360.0, 254.354609929078, 197.93617021276594, 145.66015132408575, 148.64312736443884, 15.031372549019608, 34.10588235294118, 157.07953376756942, 158.65581076448407
2014-03-20, 146, 5, 141, 3174, 256, 2918, 29707, 1800, 27907, 471599, 8684, 462915, 39177, 3307, 35870, 462129, 3824, 458305, 268.33561643835617, 203.47260273972603, 661.4, 360.0, 254.39716312056737, 197.92198581560282, 145.59829867674858, 148.58191556395715, 14.9375, 33.921875, 157.06134338588075, 158.64119259766963
2014-04-19, 146, 5, 141, 3178, 256, 2922, 29961, 1807, 28154, 474230, 8690, 465540, 39736, 3326, 36410, 464455, 3839, 460616, 272.16438356164383, 205.2123287671233, 665.2, 361.4, 258.2269503546099, 199.67375886524823, 146.1469477658905, 149.22278162366268, 14.99609375, 33.9453125, 157.637234770705, 159.3223819301848
2014-05-19, 146, 5, 141, 3180, 257, 2923, 30037, 1879, 28158, 474738, 9505, 465233, 39925, 3388, 36537, 464850, 3932, 460918, 273.458904109589, 205.73287671232876, 677.6, 375.8, 259.1276595744681, 199.70212765957447, 146.17924528301887, 149.28867924528302, 15.299610894941635, 36.98443579766537, 157.68662333219297, 159.16284639069448
2014-06-18, 146, 5, 141, 3182, 257, 2925, 30049, 1888, 28161, 475235, 9772, 465463, 40001, 3395, 36606, 465283, 3949, 461334, 273.97945205479454, 205.81506849315068, 679.0, 377.6, 259.6170212765957, 199.72340425531914, 146.22344437460717, 149.35103708359523, 15.365758754863814, 38.023346303501945, 157.72102564102565, 159.13264957264957
2014-07-20, 146, 5, 141, 3187, 257, 2930, 30089, 1891, 28198, 477462, 9786, 467676, 40211, 3410, 36801, 467340, 3964, 463376, 275.4178082191781, 206.08904109589042, 682.0, 378.2, 261.0, 199.98581560283688, 146.6394728584876, 149.81550047066207, 15.424124513618677, 38.07782101167315, 158.14880546075085, 159.61638225255973
2014-08-21, 146, 5, 141, 3188, 257, 2931, 30207, 1891, 28316, 477943, 9873, 468070, 40298, 3410, 36888, 467852, 3967, 463885, 276.013698630137, 206.8972602739726, 682.0, 378.2, 261.6170212765957, 200.82269503546098, 146.75407779171894, 149.9193851944793, 15.43579766536965, 38.416342412451364, 158.26850904128284, 159.6963493688161
2014-09-21, 146, 5, 141, 3203, 257, 2946, 29403, 1829, 27574, 455152, 9182, 445970, 32543, 3409, 29134, 452012, 3761, 448251, 222.8972602739726, 201.3904109589041, 681.8, 365.8, 206.6241134751773, 195.56028368794327, 141.1214486418982, 142.1017795816422, 14.634241245136186, 35.72762645914397, 152.15580448065174, 151.3815342837746
2014-11-10, 146, 5, 141, 3204, 257, 2947, 29407, 1830, 27577, 455369, 9184, 446185, 32566, 3412, 29154, 452210, 3767, 448443, 223.05479452054794, 201.41780821917808, 682.4, 366.0, 206.7659574468085, 195.58156028368793, 141.13920099875156, 142.12515605493132, 14.657587548638132, 35.735408560311285, 152.1693247370207, 151.40312181879878
2014-12-16, 146, 5, 141, 3228, 256, 2972, 29408, 1831, 27577, 455396, 9205, 446191, 32568, 3413, 29155, 452236, 3774, 448462, 223.06849315068493, 201.42465753424656, 682.6, 366.2, 206.77304964539007, 195.58156028368793, 140.09789343246592, 141.07682775712516, 14.7421875, 35.95703125, 150.8956931359354, 150.1315612382234
2015-01-20, 148, 5, 143, 3237, 256, 2981, 29751, 1837, 27914, 460183, 9179, 451004, 33573, 3420, 30153, 456361, 3789, 452572, 226.84459459459458, 201.02027027027026, 684.0, 367.4, 210.86013986013987, 195.2027972027972, 140.9827000308928, 142.16342292245906, 14.80078125, 35.85546875, 151.81885273398188, 151.2928547467293
2015-03-06, 150, 5, 145, 3238, 256, 2982, 29785, 1838, 27947, 460307, 9225, 451082, 33617, 3421, 30196, 456475, 3793, 452682, 224.11333333333334, 198.56666666666666, 684.2, 367.6, 208.24827586206897, 192.73793103448276, 140.97436689314392, 142.15781346510192, 14.81640625, 36.03515625, 151.80482897384306, 151.26827632461436
2015-04-07, 150, 5, 145, 3238, 256, 2982, 29771, 1838, 27933, 460307, 9225, 451082, 33623, 3421, 30202, 456455, 3793, 452662, 224.15333333333334, 198.47333333333333, 684.2, 367.6, 208.2896551724138, 192.64137931034483, 140.96819024088944, 142.15781346510192, 14.81640625, 36.03515625, 151.7981220657277, 151.26827632461436
2015-05-15, 152, 5, 147, 3709, 257, 3452, 31056, 1831, 29225, 951535, 9524, 942011, 37649, 3696, 33953, 944942, 4093, 940849, 247.69078947368422, 204.31578947368422, 739.2, 366.2, 230.97278911564626, 198.8095238095238, 254.7700188730116, 256.54758695066056, 15.926070038910506, 37.05836575875487, 272.5518539976825, 272.8884704519119
2015-06-14, 150, 5, 145, 2848, 150, 2698, 25425, 1597, 23828, 782277, 8164, 774113, 31142, 3036, 28106, 776560, 3451, 773109, 207.61333333333334, 169.5, 607.2, 319.4, 193.83448275862068, 164.3310344827586, 272.6685393258427, 274.6759129213483, 23.006666666666668, 54.42666666666667, 286.5489251297257, 286.92105263157896
2015-07-14, 149, 5, 144, 2841, 150, 2691, 25101, 1578, 23523, 788717, 8046, 780671, 29493, 3021, 26472, 784325, 3422, 780903, 197.93959731543623, 168.46308724832215, 604.2, 315.6, 183.83333333333334, 163.35416666666666, 276.07356564589935, 277.61950017599435, 22.813333333333333, 53.64, 290.190635451505, 290.10442214790044
2015-08-22, 149, 5, 144, 2842, 150, 2692, 25031, 1577, 23454, 788335, 8045, 780290, 29453, 3020, 26433, 783913, 3421, 780492, 197.6711409395973, 167.99328859060404, 604.0, 315.4, 183.5625, 162.875, 275.83145672061926, 277.38740323715695, 22.80666666666667, 53.63333333333333, 289.9301634472511, 289.8551263001486
2015-09-22, 149, 5, 144, 2845, 150, 2695, 25520, 1613, 23907, 317965, 8111, 309854, 29450, 3020, 26430, 314035, 3421, 310614, 197.6510067114094, 171.2751677852349, 604.0, 322.6, 183.54166666666666, 166.02083333333334, 110.38137082601054, 111.76274165202109, 22.80666666666667, 54.07333333333333, 115.2556586270872, 114.97365491651206
2015-10-27, 149, 5, 144, 2849, 150, 2699, 25543, 1617, 23926, 317958, 8106, 309852, 29451, 3019, 26432, 314050, 3415, 310635, 197.65771812080536, 171.4295302013423, 603.8, 323.4, 183.55555555555554, 166.15277777777777, 110.23166023166023, 111.6033696033696, 22.766666666666666, 54.04, 115.09262689885142, 114.80251945164876
2015-11-27, 149, 5, 144, 2849, 150, 2699, 25543, 1617, 23926, 317688, 8099, 309589, 29456, 3019, 26437, 313775, 3418, 310357, 197.69127516778522, 171.4295302013423, 603.8, 323.4, 183.59027777777777, 166.15277777777777, 110.13513513513513, 111.5085995085995, 22.786666666666665, 53.99333333333333, 114.98962578732863, 114.70507595405707
2015-12-30, 149, 5, 144, 2850, 150, 2700, 25543, 1617, 23926, 317702, 8099, 309603, 29456, 3019, 26437, 313789, 3418, 310371, 197.69127516778522, 171.4295302013423, 603.8, 323.4, 183.59027777777777, 166.15277777777777, 110.10140350877192, 111.47438596491229, 22.786666666666665, 53.99333333333333, 114.95222222222222, 114.66777777777777
2016-01-29, 159, 5, 154, 2856, 150, 2706, 27849, 1669, 26180, 320247, 8173, 312074, 33335, 2960, 30375, 314761, 3340, 311421, 209.65408805031447, 175.1509433962264, 592.0, 333.8, 197.24025974025975, 170.0, 110.21043417366947, 112.13130252100841, 22.266666666666666, 54.486666666666665, 115.08536585365853, 115.32668144863267
2016-03-03, 159, 5, 154, 2867, 150, 2717, 27850, 1669, 26181, 321286, 8162, 313124, 33501, 2966, 30535, 315635, 3337, 312298, 210.69811320754718, 175.1572327044025, 593.2, 333.8, 198.2792207792208, 170.0064935064935, 110.09243111266132, 112.06348099058249, 22.246666666666666, 54.413333333333334, 114.94221567905778, 115.24622745675377
2016-04-04, 159, 5, 154, 2860, 152, 2708, 27579, 1647, 25932, 322081, 8726, 313355, 33818, 2970, 30848, 315842, 3532, 312310, 212.69182389937106, 173.45283018867926, 594.0, 329.4, 200.3116883116883, 168.3896103896104, 110.43426573426574, 112.61573426573426, 23.236842105263158, 57.4078947368421, 115.32865583456426, 115.7145494830133
2016-05-04, 159, 5, 154, 2860, 153, 2707, 27579, 1647, 25932, 322112, 9048, 313064, 33837, 2970, 30867, 315854, 3633, 312221, 212.81132075471697, 173.45283018867926, 594.0, 329.4, 200.43506493506493, 168.3896103896104, 110.43846153846154, 112.62657342657343, 23.745098039215687, 59.13725490196079, 115.33838197266347, 115.64979682305135
2016-06-07, 159, 5, 154, 2860, 158, 2702, 27579, 1647, 25932, 322013, 14118, 307895, 33825, 2970, 30855, 315767, 5916, 309851, 212.73584905660377, 173.45283018867926, 594.0, 329.4, 200.35714285714286, 168.3896103896104, 110.40804195804196, 112.59195804195804, 37.44303797468354, 89.35443037974683, 114.67468541820874, 113.95077720207254
2016-07-07, 159, 5, 154, 2859, 159, 2700, 27614, 1686, 25928, 321746, 14159, 307587, 33804, 2966, 30838, 315556, 5971, 309585, 212.60377358490567, 173.67295597484278, 593.2, 337.2, 200.24675324675326, 168.36363636363637, 110.37285764253235, 112.53795033228401, 37.55345911949686, 89.0503144654088, 114.66111111111111, 113.92111111111112
2016-08-08, 160, 5, 155, 1843, 159, 1684, 55469, 4785, 50684, 414382, 22208, 392174, 104287, 3307, 100980, 365564, 14038, 351526, 651.79375, 346.68125, 661.4, 957.0, 651.483870967742, 326.9935483870968, 198.3526858383071, 224.84102007596312, 88.28930817610063, 139.67295597484278, 208.74465558194774, 232.88242280285036
2016-09-07, 160, 5, 155, 1845, 161, 1684, 55477, 4787, 50690, 414975, 24420, 390555, 104426, 3313, 101113, 366026, 14144, 351882, 652.6625, 346.73125, 662.6, 957.4, 652.341935483871, 327.03225806451616, 198.3880758807588, 224.91869918699186, 87.85093167701864, 151.67701863354037, 208.95605700712588, 231.92102137767222
2016-10-07, 160, 5, 155, 1845, 160, 1685, 55526, 4787, 50739, 414263, 23092, 391171, 104101, 3308, 100793, 365688, 13940, 351748, 650.63125, 347.0375, 661.6, 957.4, 650.2774193548387, 327.3483870967742, 198.2048780487805, 224.5327913279133, 87.125, 144.325, 208.75252225519287, 232.14896142433236
2016-11-07, 160, 5, 155, 1850, 160, 1690, 55788, 4813, 50975, 416510, 23478, 393032, 104308, 3312, 100996, 367990, 13972, 354018, 651.925, 348.675, 662.4, 962.6, 651.5870967741936, 328.8709677419355, 198.91351351351352, 225.14054054054054, 87.325, 146.7375, 209.47810650887573, 232.56331360946746
2016-12-19, 159, 5, 154, 1857, 160, 1697, 55564, 4882, 50682, 423040, 23891, 399149, 102864, 3326, 99538, 375740, 14003, 361737, 646.9433962264151, 349.45911949685535, 665.2, 976.4, 646.3506493506494, 329.1038961038961, 202.3371028540657, 227.8082929456112, 87.51875, 149.31875, 213.16263995285797, 235.2086034177961
2017-01-19, 159, 5, 154, 1858, 160, 1698, 55851, 4882, 50969, 422782, 23926, 398856, 103014, 3334, 99680, 375619, 13994, 361625, 647.8867924528302, 351.2641509433962, 666.8, 976.4, 647.2727272727273, 330.96753246753246, 202.16307857911733, 227.54682454251883, 87.4625, 149.5375, 212.9711425206125, 234.89752650176678
2017-02-21, 159, 5, 154, 1858, 160, 1698, 56063, 4882, 51181, 422775, 23927, 398848, 103196, 3334, 99862, 375642, 14000, 361642, 649.0314465408806, 352.5974842767296, 666.8, 976.4, 648.4545454545455, 332.34415584415586, 202.17545748116254, 227.54305705059204, 87.5, 149.54375, 212.9811542991755, 234.89281507656065
2017-03-23, 159, 5, 154, 1860, 164, 1696, 56080, 4928, 51152, 423116, 29043, 394073, 103174, 3336, 99838, 376022, 14799, 361223, 648.8930817610063, 352.70440251572325, 667.2, 985.6, 648.2987012987013, 332.15584415584414, 202.16236559139784, 227.48172043010752, 90.23780487804878, 177.09146341463415, 212.98525943396226, 232.35436320754718
2017-04-22, 159, 5, 154, 1861, 164, 1697, 56428, 4927, 51501, 423788, 29225, 394563, 103476, 3344, 100132, 376740, 14816, 361924, 650.7924528301887, 354.8930817610063, 668.8, 985.4, 650.2077922077922, 334.4220779220779, 202.43954862976895, 227.72058033315423, 90.34146341463415, 178.2012195121951, 213.27283441367118, 232.5061873895109
2017-05-29, 162, 5, 157, 1865, 164, 1701, 56945, 4945, 52000, 425955, 29234, 396721, 103911, 3356, 100555, 378989, 14852, 364137, 641.425925925926, 351.51234567901236, 671.2, 989.0, 640.4777070063694, 331.21019108280257, 203.2112600536193, 228.3941018766756, 90.5609756097561, 178.2560975609756, 214.07231040564375, 233.22810111699002
2017-07-06, 162, 6, 156, 1866, 166, 1700, 56693, 5363, 51330, 426031, 29419, 396612, 103857, 3386, 100471, 378867, 14923, 363944, 641.0925925925926, 349.9567901234568, 564.3333333333334, 893.8333333333334, 644.0448717948718, 329.03846153846155, 203.0369774919614, 228.31243301178992, 89.89759036144578, 177.22289156626505, 214.08470588235295, 233.30117647058825
2017-08-07, 162, 6, 156, 1868, 178, 1690, 56691, 5362, 51329, 426098, 31781, 394317, 103934, 3386, 100548, 378855, 15829, 363026, 641.5679012345679, 349.94444444444446, 564.3333333333334, 893.6666666666666, 644.5384615384615, 329.03205128205127, 202.81316916488223, 228.10385438972162, 88.92696629213484, 178.54494382022472, 214.80828402366865, 233.32366863905327
2017-09-06, 162, 6, 156, 1872, 183, 1689, 56394, 5060, 51334, 426281, 33737, 392544, 103895, 3394, 100501, 378780, 16336, 362444, 641.3271604938271, 348.1111111111111, 565.6666666666666, 843.3333333333334, 644.2371794871794, 329.06410256410254, 202.3397435897436, 227.7142094017094, 89.26775956284153, 184.3551912568306, 214.59088217880404, 232.4120781527531
2017-10-06, 162, 6, 156, 1873, 183, 1690, 56528, 5061, 51467, 426690, 33748, 392942, 103928, 3395, 100533, 379290, 16341, 362949, 641.5308641975308, 348.9382716049383, 565.8333333333334, 843.5, 644.4423076923077, 329.9166666666667, 202.50400427122264, 227.8109983982915, 89.29508196721312, 184.4153005464481, 214.76272189349112, 232.51005917159765
2017-11-05, 162, 6, 156, 1874, 183, 1691, 56537, 5063, 51474, 427364, 33770, 393594, 104024, 3398, 100626, 379877, 16371, 363506, 642.1234567901234, 348.9938271604938, 566.3333333333334, 843.8333333333334, 645.0384615384615, 329.96153846153845, 202.70917822838848, 228.04909284951975, 89.45901639344262, 184.53551912568307, 214.9651094027203, 232.75813128326433
2017-12-11, 163, 6, 157, 1874, 187, 1687, 56514, 5063, 51451, 427881, 33868, 394013, 103781, 3441, 100340, 380614, 16391, 364223, 636.6932515337423, 346.71165644171776, 573.5, 843.8333333333334, 639.108280254777, 327.71337579617835, 203.10245464247598, 228.32497331910352, 87.6524064171123, 181.11229946524065, 215.89982216953172, 233.55838767042087
2018-01-10, 163, 6, 157, 1876, 187, 1689, 56550, 5063, 51487, 428691, 33880, 394811, 103763, 3440, 100323, 381478, 16381, 365097, 636.5828220858896, 346.9325153374233, 573.3333333333334, 843.8333333333334, 639.0, 327.94267515923565, 203.34648187633263, 228.5133262260128, 87.59893048128342, 181.1764705882353, 216.16163410301954, 233.75429248075784
2018-02-09, 163, 6, 157, 1878, 187, 1691, 56580, 5065, 51515, 429169, 33893, 395276, 103819, 3441, 100378, 381930, 16389, 365541, 636.9263803680982, 347.1165644171779, 573.5, 844.1666666666666, 639.3503184713376, 328.1210191082803, 203.370607028754, 228.524494142705, 87.64171122994652, 181.24598930481284, 216.1685393258427, 233.75280898876406
2018-03-15, 163, 6, 157, 1877, 187, 1690, 56557, 5064, 51493, 428940, 33882, 395058, 103784, 3440, 100344, 381713, 16386, 365327, 636.7116564417178, 346.97546012269936, 573.3333333333334, 844.0, 639.1337579617834, 327.9808917197452, 203.36334576451785, 228.52424080980288, 87.62566844919786, 181.18716577540107, 216.1698224852071, 233.7621301775148
2018-04-24, 163, 6, 157, 1899, 187, 1712, 56770, 5088, 51682, 445349, 34105, 411244, 106475, 3482, 102993, 395644, 16864, 378780, 653.2208588957055, 348.2822085889571, 580.3333333333334, 848.0, 656.0063694267516, 329.18471337579615, 208.34333859926278, 234.51764086361243, 90.18181818181819, 182.37967914438502, 221.25, 240.2126168224299
2018-05-24, 148, 6, 142, 1896, 186, 1710, 52767, 4739, 48028, 431653, 31610, 400043, 90580, 3434, 87146, 393840, 16769, 377071, 612.027027027027, 356.5337837837838, 572.3333333333334, 789.8333333333334, 613.7042253521126, 338.22535211267603, 207.72151898734177, 227.66508438818565, 90.15591397849462, 169.94623655913978, 220.5093567251462, 233.94327485380117
2018-07-26, 148, 6, 142, 1894, 186, 1708, 52767, 4739, 48028, 431597, 31604, 399993, 90573, 3432, 87141, 393791, 16766, 377025, 611.9797297297297, 356.5337837837838, 572.0, 789.8333333333334, 613.669014084507, 338.22535211267603, 207.91499472016895, 227.87592397043295, 90.13978494623656, 169.91397849462365, 220.74063231850118, 234.18793911007026
2018-08-27, 148, 6, 142, 1898, 186, 1712, 52799, 4770, 48029, 431773, 31507, 400266, 90564, 3441, 87123, 394008, 16761, 377247, 611.918918918919, 356.75, 573.5, 795.0, 613.5422535211268, 338.2323943661972, 207.59114857744996, 227.48840885142255, 90.11290322580645, 169.39247311827958, 220.35455607476635, 233.80023364485982
2018-09-26, 147, 6, 141, 1899, 186, 1713, 52302, 4770, 47532, 432303, 31509, 400794, 89463, 3441, 86022, 395142, 16761, 378381, 608.5918367346939, 355.7959183673469, 573.5, 795.0, 610.0851063829788, 337.1063829787234, 208.07898894154818, 227.6477093206951, 90.11290322580645, 169.40322580645162, 220.8879159369527, 233.97197898423818
2018-10-31, 147, 6, 141, 1913, 186, 1727, 52301, 4771, 47530, 432983, 31505, 401478, 89624, 3442, 86182, 395660, 16767, 378893, 609.6870748299319, 355.7891156462585, 573.6666666666666, 795.1666666666666, 611.2198581560284, 337.0921985815603, 206.8269733403032, 226.33716675378986, 90.14516129032258, 169.38172043010752, 219.39374638100753, 232.47133757961782
2018-12-02, 147, 6, 141, 1913, 185, 1728, 52296, 4771, 47525, 432309, 30892, 401417, 89539, 3442, 86097, 395066, 16568, 378498, 609.1088435374149, 355.7551020408163, 573.6666666666666, 795.1666666666666, 610.6170212765958, 337.0567375886525, 206.51646628332463, 225.98484056455828, 89.55675675675676, 166.9837837837838, 219.03819444444446, 232.30150462962962
2019-01-02, 147, 6, 141, 1916, 185, 1731, 52236, 4709, 47527, 432866, 31060, 401806, 89557, 3447, 86110, 395545, 16607, 378938, 609.2312925170068, 355.3469387755102, 574.5, 784.8333333333334, 610.7092198581561, 337.07092198581563, 206.44311064718164, 225.92171189979123, 89.76756756756757, 167.8918918918919, 218.91276718659734, 232.12362796071636
2019-02-01, 147, 6, 141, 1917, 185, 1732, 52563, 4709, 47854, 433064, 31060, 402004, 89692, 3451, 86241, 395935, 16622, 379313, 610.1496598639455, 357.57142857142856, 575.1666666666666, 784.8333333333334, 611.6382978723404, 339.3900709219858, 206.53886280646844, 225.90714658320292, 89.84864864864865, 167.8918918918919, 219.00288683602773, 232.1039260969977
2019-03-10, 147, 6, 141, 1894, 185, 1709, 52008, 4656, 47352, 423903, 30886, 393017, 88669, 3436, 85233, 387242, 16490, 370752, 603.1904761904761, 353.7959183673469, 572.6666666666666, 776.0, 604.4893617021277, 335.82978723404256, 204.4572333685322, 223.81362196409714, 89.13513513513513, 166.95135135135135, 216.94090111176126, 229.96898771211235
2019-04-15, 147, 6, 141, 1894, 185, 1709, 52092, 4656, 47436, 424027, 30889, 393138, 88720, 3438, 85282, 387399, 16491, 370908, 603.5374149659864, 354.3673469387755, 573.0, 776.0, 604.8368794326241, 336.4255319148936, 204.5401267159451, 223.8790918690602, 89.14054054054054, 166.96756756756756, 217.03218256290228, 230.03978935049736
2019-05-30, 147, 6, 141, 1893, 185, 1708, 51966, 4646, 47320, 423523, 30920, 392603, 88717, 3438, 85279, 386772, 16487, 370285, 603.5170068027211, 353.51020408163265, 573.0, 774.3333333333334, 604.8156028368794, 335.60283687943263, 204.31695721077654, 223.7311146328579, 89.11891891891892, 167.13513513513513, 216.79449648711943, 229.8612412177986
2019-08-29, 147, 6, 141, 1893, 185, 1708, 51991, 4646, 47345, 423522, 30920, 392602, 88728, 3438, 85290, 386785, 16487, 370298, 603.5918367346939, 353.68027210884355, 573.0, 774.3333333333334, 604.8936170212766, 335.78014184397165, 204.32382461701005, 223.73058637083994, 89.11891891891892, 167.13513513513513, 216.80210772833723, 229.86065573770492
2019-10-01, 147, 6, 141, 1894, 185, 1709, 52048, 4703, 47345, 423544, 30930, 392614, 88745, 3445, 85300, 386847, 16489, 370358, 603.7074829931972, 354.06802721088434, 574.1666666666666, 783.8333333333334, 604.9645390070922, 335.78014184397165, 204.24868004223865, 223.62407602956705, 89.12972972972973, 167.1891891891892, 216.71035693387947, 229.7331772966647
2019-11-04, 147, 6, 141, 1894, 185, 1709, 52048, 4703, 47345, 423571, 30930, 392641, 88745, 3445, 85300, 386874, 16489, 370385, 603.7074829931972, 354.06802721088434, 574.1666666666666, 783.8333333333334, 604.9645390070922, 335.78014184397165, 204.26293558606125, 223.63833157338965, 89.12972972972973, 167.1891891891892, 216.72615564657696, 229.7489760093622
2019-12-13, 147, 6, 141, 1894, 185, 1709, 52048, 4703, 47345, 423503, 30862, 392641, 88739, 3445, 85294, 386812, 16487, 370325, 603.6666666666666, 354.06802721088434, 574.1666666666666, 783.8333333333334, 604.9219858156029, 335.78014184397165, 204.23020063357973, 223.60242872228088, 89.11891891891892, 166.82162162162163, 216.6910473961381, 229.7489760093622
2020-01-12, 147, 6, 141, 1851, 185, 1666, 52133, 4727, 47406, 424456, 31066, 393390, 88730, 3452, 85278, 387859, 16498, 371361, 603.6054421768707, 354.6462585034014, 575.3333333333334, 787.8333333333334, 604.8085106382979, 336.21276595744683, 209.54024851431657, 229.31172339276068, 89.17837837837838, 167.92432432432432, 222.90576230492198, 236.1284513805522
2020-02-11, 147, 6, 141, 1851, 185, 1666, 52131, 4725, 47406, 424444, 31066, 393378, 88743, 3448, 85295, 387832, 16498, 371334, 603.6938775510204, 354.6326530612245, 574.6666666666666, 787.5, 604.9290780141844, 336.21276595744683, 209.52566180443003, 229.30524041058888, 89.17837837837838, 167.92432432432432, 222.88955582232893, 236.12124849939977
2020-03-21, 147, 6, 141, 1851, 185, 1666, 52237, 4725, 47512, 424438, 31066, 393372, 88767, 3448, 85319, 387908, 16504, 371404, 603.8571428571429, 355.3537414965986, 574.6666666666666, 787.5, 605.0992907801418, 336.9645390070922, 209.5667206915181, 229.30199891950298, 89.21081081081081, 167.92432432432432, 222.93157262905163, 236.11764705882354
2020-04-20, 147, 6, 141, 1917, 185, 1732, 52992, 4819, 48173, 437889, 31778, 406111, 90023, 3479, 86544, 400858, 16639, 384219, 612.4013605442177, 360.48979591836735, 579.8333333333334, 803.1666666666666, 613.7872340425532, 341.65248226950354, 209.10693792383933, 228.42410015649452, 89.94054054054054, 171.77297297297298, 221.83545034642032, 234.47517321016167
2020-05-22, 147, 6, 141, 1917, 185, 1732, 52653, 4903, 47750, 434358, 31431, 402927, 88688, 3484, 85204, 398323, 16641, 381682, 603.3197278911565, 358.18367346938777, 580.6666666666666, 817.1666666666666, 604.2836879432624, 338.65248226950354, 207.78455920709442, 226.58215962441315, 89.95135135135135, 169.89729729729729, 220.37066974595842, 232.63683602771363
2020-06-29, 147, 6, 141, 1926, 185, 1741, 53160, 4952, 48208, 439795, 31773, 408022, 88816, 3499, 85317, 404139, 16666, 387473, 604.1904761904761, 361.6326530612245, 583.1666666666666, 825.3333333333334, 605.0851063829788, 341.90070921985813, 209.83333333333334, 228.34631360332295, 90.08648648648649, 171.74594594594595, 222.55772544514647, 234.36071223434809
2020-07-30, 147, 6, 141, 1919, 185, 1734, 52653, 4903, 47750, 434698, 31439, 403259, 88755, 3484, 85271, 398596, 16665, 381931, 603.7755102040817, 358.18367346938777, 580.6666666666666, 817.1666666666666, 604.7588652482269, 338.65248226950354, 207.71026576341845, 226.52318916102138, 90.08108108108108, 169.94054054054055, 220.260092272203, 232.55997693194925
2020-08-30, 147, 6, 141, 1951, 185, 1766, 41556, 3925, 37631, 411425, 29770, 381655, 76754, 3636, 73118, 376227, 13455, 362772, 522.1360544217687, 282.6938775510204, 606.0, 654.1666666666666, 518.5673758865248, 266.88652482269504, 192.8380317785751, 210.87903639159404, 72.72972972972973, 160.9189189189189, 205.42015855039637, 216.11268403171007
2020-10-09, 147, 6, 141, 1955, 185, 1770, 41558, 3925, 37633, 411874, 29785, 382089, 76713, 3635, 73078, 376719, 13455, 363264, 521.8571428571429, 282.7074829931973, 605.8333333333334, 654.1666666666666, 518.2836879432624, 266.90070921985813, 192.69514066496163, 210.6772378516624, 72.72972972972973, 161.0, 205.23389830508475, 215.86949152542374
2020-11-08, 147, 6, 141, 1955, 185, 1770, 41558, 3925, 37633, 411881, 29792, 382089, 76715, 3635, 73080, 376724, 13455, 363269, 521.8707482993198, 282.7074829931973, 605.8333333333334, 654.1666666666666, 518.2978723404256, 266.90070921985813, 192.69769820971868, 210.68081841432226, 72.72972972972973, 161.03783783783783, 205.23672316384182, 215.86949152542374
2020-12-10, 147, 6, 141, 1945, 185, 1760, 41284, 3925, 37359, 411565, 29647, 381918, 76569, 3636, 72933, 376280, 13440, 362840, 520.8775510204082, 280.84353741496597, 606.0, 654.1666666666666, 517.2553191489362, 264.9574468085106, 193.46015424164526, 211.60154241645245, 72.64864864864865, 160.25405405405405, 206.1590909090909, 216.99886363636364
2021-01-10, 147, 6, 141, 1946, 185, 1761, 41343, 3925, 37418, 411574, 29639, 381935, 76519, 3632, 72887, 376398, 13447, 362951, 520.5374149659864, 281.2448979591837, 605.3333333333334, 654.1666666666666, 516.9290780141844, 265.3758865248227, 193.4213771839671, 211.49743062692704, 72.68648648648649, 160.2108108108108, 206.10505394662124, 216.88529244747303
2021-02-23, 147, 6, 141, 1946, 185, 1761, 41343, 3925, 37418, 411597, 29633, 381964, 76557, 3637, 72920, 376383, 13458, 362925, 520.795918367347, 281.2448979591837, 606.1666666666666, 654.1666666666666, 517.1631205673759, 265.3758865248227, 193.4136690647482, 211.5092497430627, 72.74594594594595, 160.17837837837837, 206.09028960817716, 216.90176036342987
